invoice,custID,prodID,salesDate,amt,qty,discounted
5232,32,1,9/7/2009,130,32,0
5232,32,48,9/7/2009,377,27,0
5233,4,95,1/28/2008,268,42,0
5233,4,61,1/28/2008,137,164,0
5234,35,97,4/3/2005,395,55,0
5235,28,14,12/11/2008,253,157,0
5235,28,39,12/11/2008,263,23,0
5236,4,101,6/16/2006,139,48,0
5237,4,8,6/16/2009,238,89,0
5238,4,77,6/16/2008,295,173,0
5239,26,72,8/14/2010,105,123,0
5239,26,9,8/14/2010,206,199,0
5239,26,38,8/14/2010,270,108,0
5240,31,5,10/17/2005,303,192,0
5241,11,73,2/22/2009,144,102,0
5242,11,85,2/22/2008,183,60,0
5243,35,44,2/13/2009,266,19,0
5244,35,17,2/13/2008,188,62,0
5245,33,20,8/27/2006,345,165,0
5246,33,29,8/27/2008,306,96,0
5246,33,81,8/27/2008,251,93,0
5247,33,89,8/27/2009,119,103,0
5247,33,67,8/27/2009,364,110,0
5247,33,32,8/27/2009,260,71,0
5247,33,3,8/27/2009,121,66,0
5248,35,10,2/13/2007,147,155,0
5248,35,97,2/13/2007,297,147,0
5248,35,80,2/13/2007,180,174,0
5248,35,9,2/13/2007,251,11,0
5249,35,41,2/13/2006,311,176,0
5250,11,13,2/22/2007,282,12,0
5250,11,103,2/22/2007,380,68,0
5250,11,33,2/22/2007,377,132,0
5250,11,99,2/22/2007,312,88,0
5251,24,57,4/18/2010,349,177,0
5252,28,4,5/18/2007,348,99,0
5253,28,81,5/18/2005,274,190,0
5253,28,26,5/18/2005,378,184,0
5253,28,63,5/18/2005,146,129,0
5254,4,22,8/3/2008,203,117,0
5254,4,51,8/3/2008,196,133,0
5255,28,53,5/18/2008,163,152,0
5255,28,58,5/18/2008,400,162,0
5256,9,70,3/31/2006,376,193,0
5257,22,6,1/27/2009,322,156,0
5258,18,17,1/16/2006,264,200,0
5259,18,67,1/16/2007,333,11,0
5260,10,91,4/20/2009,219,103,0
5260,10,24,4/20/2009,399,24,0
5261,35,78,4/3/2008,103,88,0
5262,35,105,4/3/2009,278,51,0
5263,10,36,4/20/2006,179,187,0
5263,10,62,4/20/2006,241,189,0
5264,18,70,1/16/2008,250,179,0
5265,10,63,4/20/2005,335,166,0
5266,9,48,6/11/2009,258,192,0
5267,9,63,2/5/2010,376,133,0
5268,21,2,7/12/2009,309,105,0
5269,21,62,7/12/2005,369,27,0
5270,21,12,7/12/2006,173,31,0
5271,21,45,7/12/2007,168,89,0
5272,9,15,6/11/2006,387,29,0
5272,9,99,6/11/2006,125,30,0
5272,9,92,6/11/2006,250,30,0
5272,9,58,6/11/2006,258,35,0
5273,9,63,6/11/2005,368,159,0
5273,9,59,6/11/2005,283,78,0
5274,22,43,1/19/2005,246,61,0
5275,22,8,1/19/2006,267,29,0
5275,22,94,1/19/2006,118,77,0
5276,20,47,11/11/2008,155,135,0
5276,20,11,11/11/2008,338,100,0
5277,20,34,11/11/2006,224,182,0
5277,20,105,11/11/2006,339,98,0
5277,20,75,11/11/2006,333,162,0
5277,20,76,11/11/2006,157,144,0
5278,20,96,11/11/2005,152,144,0
5279,15,24,10/27/2010,383,24,0
5279,15,81,10/27/2010,170,66,0
5279,15,64,10/27/2010,103,22,0
5280,26,57,1/20/2008,372,69,0
5280,26,64,1/20/2008,235,140,0
5281,35,71,6/13/2006,278,94,0
5281,35,96,6/13/2006,138,45,0
5281,35,17,6/13/2006,300,174,0
5282,35,65,6/13/2005,270,104,0
5282,35,5,6/13/2005,329,162,0
5283,14,38,10/24/2009,107,37,0
5284,14,84,10/24/2008,340,71,0
5285,34,18,6/1/2005,353,176,0
5285,34,25,6/1/2005,393,177,0
5286,26,75,1/20/2005,193,58,0
5286,26,24,1/20/2005,299,131,0
5286,26,42,1/20/2005,284,50,0
5286,26,37,1/20/2005,115,169,0
5287,34,73,6/1/2007,204,78,0
5287,34,64,6/1/2007,366,77,0
5287,34,27,6/1/2007,216,90,0
5288,34,82,6/1/2006,320,174,0
5289,17,55,3/31/2005,133,16,0
5290,35,38,10/11/2005,182,99,0
5291,6,85,2/9/2007,197,116,0
5292,6,11,2/9/2006,284,162,0
5292,6,93,2/9/2006,394,101,0
5292,6,25,2/9/2006,312,126,0
5293,6,54,2/9/2009,149,17,0
5294,14,19,9/1/2006,223,11,0
5295,14,23,9/1/2007,253,90,0
5296,14,30,9/1/2005,150,77,0
5297,7,70,9/4/2006,271,127,0
5298,14,95,5/26/2010,348,79,0
5298,14,73,5/26/2010,375,44,0
5299,39,62,1/17/2010,362,118,0
5299,39,72,1/17/2010,162,87,0
5299,39,59,1/17/2010,193,175,0
5300,28,87,8/6/2010,208,199,0
5300,28,89,8/6/2010,375,195,0
5300,28,34,8/6/2010,205,120,0
5301,7,61,9/4/2007,301,148,0
5302,5,66,5/15/2010,151,165,0
5303,12,6,6/18/2007,399,122,0
5304,35,70,1/30/2010,109,185,0
5305,3,92,7/13/2010,118,93,0
5305,3,66,7/13/2010,200,177,0
5306,17,57,2/19/2007,190,194,0
5306,17,56,2/19/2007,249,19,0
5306,17,4,2/19/2007,386,60,0
5307,12,87,6/18/2008,373,48,0
5307,12,39,6/18/2008,393,18,0
5308,31,66,3/26/2005,128,145,0
5308,31,92,3/26/2005,322,186,0
5308,31,64,3/26/2005,214,146,0
5309,25,9,5/9/2010,205,64,0
5309,25,34,5/9/2010,282,129,0
5310,15,3,11/30/2005,263,124,0
5311,15,65,11/30/2006,112,142,0
5312,15,57,11/30/2007,315,88,0
5312,15,86,11/30/2007,318,153,0
5313,39,67,6/11/2008,148,86,0
5313,39,20,6/11/2008,364,86,0
5314,39,70,6/11/2005,185,85,0
5315,39,6,6/11/2006,385,87,0
5316,15,59,11/30/2008,356,180,0
5317,15,75,11/30/2009,377,55,0
5318,31,92,7/25/2010,363,24,0
5318,31,53,7/25/2010,274,148,0
5318,31,82,7/25/2010,173,41,0
5319,1,1,6/2/2007,376,180,0
5319,1,27,6/2/2007,263,174,0
5320,32,43,5/7/2009,365,30,0
5320,32,74,5/7/2009,384,127,0
5321,32,5,5/7/2006,200,156,0
5321,32,85,5/7/2006,268,58,0
5321,32,83,5/7/2006,254,40,0
5322,1,58,6/2/2008,118,184,0
5322,1,61,6/2/2008,133,137,0
5322,1,82,6/2/2008,105,27,0
5323,16,55,8/20/2010,256,93,0
5324,38,32,3/14/2010,220,41,0
5325,18,2,10/17/2008,132,23,0
5325,18,37,10/17/2008,220,167,0
5326,17,32,7/12/2009,244,50,0
5327,15,83,12/11/2008,162,39,0
5327,15,64,12/11/2008,222,127,0
5328,15,53,12/11/2009,308,147,0
5328,15,24,12/11/2009,157,91,0
5328,15,88,12/11/2009,173,134,0
5328,15,64,12/11/2009,258,140,0
5328,15,38,12/11/2009,332,67,0
5329,15,51,12/11/2006,400,32,0
5330,13,91,12/23/2006,224,19,0
5330,13,39,12/23/2006,275,169,0
5330,13,94,12/23/2006,193,37,0
5330,13,76,12/23/2006,252,86,0
5331,4,54,2/16/2005,164,62,0
5332,15,46,12/11/2005,154,81,0
5332,15,23,12/11/2005,262,117,0
5332,15,99,12/11/2005,248,57,0
5332,15,62,12/11/2005,228,180,0
5333,9,3,10/1/2006,266,77,0
5334,29,103,12/14/2005,188,40,0
5335,18,8,10/17/2006,396,89,0
5335,18,38,10/17/2006,239,100,0
5336,39,32,9/18/2005,363,156,0
5337,16,13,2/27/2008,207,53,0
5337,16,63,2/27/2008,102,194,0
5338,39,8,9/18/2007,314,56,0
5339,18,69,2/25/2009,204,175,0
5340,27,73,1/12/2009,127,71,0
5341,35,75,10/7/2009,189,126,0
5341,35,39,10/7/2009,379,68,0
5341,35,18,10/7/2009,153,148,0
5342,35,4,10/7/2008,363,35,0
5343,35,12,10/7/2007,327,71,0
5343,35,96,10/7/2007,187,116,0
5344,35,53,10/7/2006,305,129,0
5344,35,5,10/7/2006,388,18,0
5345,18,13,2/25/2007,287,30,0
5346,18,25,2/25/2006,296,158,0
5346,18,105,2/25/2006,298,147,0
5347,39,9,9/18/2009,132,176,0
5348,39,44,9/18/2008,264,120,0
5349,16,50,2/27/2007,208,123,0
5349,16,41,2/27/2007,169,16,0
5350,22,47,10/3/2010,186,104,0
5351,7,39,11/28/2006,163,85,0
5351,7,76,11/28/2006,151,15,0
5351,7,62,11/28/2006,312,200,0
5352,34,4,8/20/2010,242,53,0
5353,20,63,4/18/2010,389,161,0
5354,1,19,4/30/2008,173,199,0
5354,1,4,4/30/2008,110,142,0
5355,20,4,1/15/2010,120,25,0
5355,20,95,1/15/2010,350,181,0
5355,20,57,1/15/2010,373,34,0
5356,36,44,12/26/2007,384,98,0
5357,15,43,1/20/2009,227,180,0
5358,36,27,12/26/2009,286,24,0
5359,36,19,12/26/2008,165,168,0
5359,36,26,12/26/2008,144,190,0
5360,28,21,7/8/2006,257,62,0
5360,28,31,7/8/2006,209,195,0
5360,28,34,7/8/2006,380,22,0
5360,28,94,7/8/2006,285,11,0
5360,28,7,7/8/2006,355,164,0
5361,28,40,7/8/2007,361,146,0
5361,28,50,7/8/2007,253,138,0
5361,28,28,7/8/2007,259,34,0
5361,28,44,7/8/2007,267,154,0
5362,28,74,7/8/2005,252,63,0
5362,28,64,7/8/2005,343,66,0
5363,10,94,4/25/2007,234,188,0
5364,10,101,4/25/2006,380,154,0
5365,20,61,12/30/2007,254,84,0
5365,20,51,12/30/2007,317,114,0
5366,20,84,12/30/2006,390,84,0
5367,20,52,12/30/2009,160,145,0
5368,20,56,12/30/2008,349,140,0
5368,20,74,12/30/2008,296,128,0
5369,29,80,11/26/2007,306,179,0
5369,29,103,11/26/2007,349,116,0
5370,10,104,4/25/2008,372,104,0
5370,10,56,4/25/2008,181,98,0
5370,10,18,4/25/2008,209,30,0
5371,28,47,7/8/2009,104,79,0
5371,28,76,7/8/2009,247,46,0
5371,28,54,7/8/2009,196,49,0
5372,40,59,1/19/2008,180,119,0
5372,40,39,1/19/2008,331,126,0
5372,40,92,1/19/2008,186,27,0
5373,40,30,1/19/2009,305,94,0
5374,8,2,8/5/2009,398,154,0
5374,8,96,8/5/2009,197,109,0
5375,28,97,4/19/2010,320,172,0
5375,28,73,4/19/2010,166,178,0
5376,5,95,1/20/2005,212,176,0
5377,10,94,12/22/2006,318,193,0
5378,18,12,8/7/2006,190,45,0
5379,17,74,2/6/2009,122,85,0
5379,17,69,2/6/2009,245,138,0
5380,17,85,2/6/2008,139,98,0
5381,21,55,4/16/2010,355,144,0
5382,1,17,4/30/2005,281,40,0
5382,1,78,4/30/2005,399,48,0
5382,1,6,4/30/2005,220,129,0
5383,17,24,2/6/2005,208,74,0
5383,17,57,2/6/2005,285,57,0
5384,17,67,2/6/2007,298,134,0
5385,17,99,2/6/2006,148,11,0
5386,34,76,2/1/2005,194,164,0
5386,34,77,2/1/2005,378,127,0
5387,22,23,4/18/2010,243,136,0
5388,34,22,2/1/2006,101,27,0
5389,24,70,8/13/2007,211,83,0
5390,24,94,8/13/2006,191,46,0
5390,24,9,8/13/2006,186,57,0
5391,24,72,8/13/2005,292,137,0
5392,30,85,8/25/2006,256,17,0
5393,30,87,8/25/2009,169,99,0
5394,30,61,8/25/2008,122,104,0
5394,30,45,8/25/2008,179,59,0
5395,24,28,8/13/2009,346,58,0
5395,24,84,8/13/2009,394,101,0
5395,24,78,8/13/2009,313,19,0
5396,25,89,7/15/2008,367,169,0
5396,25,85,7/15/2008,357,81,0
5396,25,99,7/15/2008,128,173,0
5397,28,8,5/29/2010,108,58,0
5397,28,94,5/29/2010,256,80,0
5398,11,38,4/1/2010,287,178,0
5398,11,94,4/1/2010,285,14,0
5399,22,17,2/22/2010,318,82,0
5400,22,53,8/12/2009,301,65,0
5400,22,86,8/12/2009,374,43,0
5401,25,60,4/22/2005,250,163,0
5402,25,87,4/22/2006,260,80,0
5402,25,22,4/22/2006,371,122,0
5403,37,96,7/29/2010,318,188,0
5404,5,100,8/3/2010,270,187,0
5405,8,34,1/21/2005,335,188,0
5406,8,6,1/21/2006,219,55,0
5406,8,37,1/21/2006,343,63,0
5407,8,11,1/21/2007,156,127,0
5408,8,22,1/21/2008,370,40,0
5408,8,23,1/21/2008,117,157,0
5409,28,62,1/4/2010,149,46,0
5410,31,10,10/14/2007,219,93,0
5411,31,37,10/14/2006,340,172,0
5412,10,89,6/1/2005,230,154,0
5412,10,34,6/1/2005,212,189,0
5412,10,81,6/1/2005,227,85,0
5412,10,33,6/1/2005,126,92,0
5413,31,50,11/10/2008,294,63,0
5414,31,27,10/14/2009,274,187,0
5414,31,46,10/14/2009,257,54,0
5414,31,78,10/14/2009,132,183,0
5415,31,53,10/14/2008,332,135,0
5416,27,75,11/30/2007,371,25,0
5417,6,30,4/10/2005,229,44,0
5417,6,77,4/10/2005,239,86,0
5417,6,95,4/10/2005,289,169,0
5418,7,71,2/15/2010,342,37,0
5419,6,25,4/10/2007,252,86,0
5419,6,63,4/10/2007,124,36,0
5420,1,72,2/2/2008,367,163,0
5421,6,31,4/10/2009,224,20,0
5421,6,9,4/10/2009,249,10,0
5421,6,70,4/10/2009,386,81,0
5422,6,88,4/10/2008,177,36,0
5423,1,103,2/2/2005,206,170,0
5423,1,91,2/2/2005,106,17,0
5423,1,59,2/2/2005,291,26,0
5423,1,41,2/2/2005,194,16,0
5424,5,58,4/28/2010,127,189,0
5424,5,9,4/28/2010,231,98,0
5425,29,103,12/18/2006,389,13,0
5426,29,62,4/16/2006,223,82,0
5427,34,21,3/29/2008,325,27,0
5427,34,38,3/29/2008,217,163,0
5427,34,90,3/29/2008,273,38,0
5427,34,45,3/29/2008,265,132,0
5427,34,43,3/29/2008,226,45,0
5428,34,26,3/29/2009,339,12,0
5429,13,5,11/11/2007,198,177,0
5430,26,36,4/1/2010,172,77,0
5431,13,13,11/11/2009,169,91,0
5432,34,57,3/29/2005,398,152,0
5432,34,16,3/29/2005,325,99,0
5432,34,31,3/29/2005,135,143,0
5433,40,27,4/22/2010,175,58,0
5434,36,30,10/7/2010,359,117,0
5435,23,57,1/24/2008,172,19,0
5436,23,30,1/24/2007,298,159,0
5437,23,8,1/24/2006,216,68,0
5438,23,7,1/24/2005,371,149,0
5438,23,10,1/24/2005,203,16,0
5438,23,97,1/24/2005,141,44,0
5439,10,5,12/15/2008,232,166,0
5440,19,34,1/15/2010,357,102,0
5441,30,64,7/4/2007,376,41,0
5442,30,23,7/4/2006,279,142,0
5442,30,85,7/4/2006,377,60,0
5442,30,105,7/4/2006,370,198,0
5442,30,101,7/4/2006,279,134,0
5443,30,4,7/4/2005,209,81,0
5443,30,54,7/4/2005,151,104,0
5443,30,42,7/4/2005,250,57,0
5444,10,13,6/11/2010,239,72,0
5445,30,98,7/4/2009,142,70,0
5446,8,38,4/13/2005,199,138,0
5446,8,46,4/13/2005,287,76,0
5447,3,75,12/10/2007,218,38,0
5447,3,72,12/10/2007,170,33,0
5448,3,44,12/10/2006,341,86,0
5448,3,75,12/10/2006,163,129,0
5449,3,36,12/10/2009,393,195,0
5449,3,66,12/10/2009,133,91,0
5450,3,93,12/10/2008,278,141,0
5451,13,102,6/9/2010,211,48,0
5451,13,79,6/9/2010,117,156,0
5452,29,6,8/4/2009,133,127,0
5453,15,41,9/9/2008,289,98,0
5454,8,81,4/13/2008,149,56,0
5455,21,25,2/6/2010,104,99,0
5456,2,17,8/13/2007,184,157,0
5457,39,92,11/5/2009,285,63,0
5458,2,34,8/13/2005,305,82,0
5459,2,67,8/13/2008,174,164,0
5459,2,78,8/13/2008,232,71,0
5459,2,52,8/13/2008,373,28,0
5459,2,98,8/13/2008,234,125,0
5460,2,40,8/13/2009,202,80,0
5460,2,47,8/13/2009,144,170,0
5461,18,89,12/8/2009,137,113,0
5462,21,93,1/6/2007,246,27,0
5463,38,103,4/21/2010,211,48,0
5463,38,99,4/21/2010,232,199,0
5464,27,47,8/28/2005,323,74,0
5465,27,36,8/28/2006,279,90,0
5466,18,41,5/25/2010,396,196,0
5466,18,89,5/25/2010,119,86,0
5466,18,93,5/25/2010,141,110,0
5467,9,63,7/22/2006,288,92,0
5467,9,79,7/22/2006,206,37,0
5468,35,38,7/13/2005,125,11,0
5469,38,18,9/25/2010,152,136,0
5469,38,105,9/25/2010,165,114,0
5470,22,39,2/13/2010,368,54,0
5471,29,74,1/1/2008,239,72,0
5472,26,43,3/15/2009,318,193,0
5472,26,62,3/15/2009,398,84,0
5472,26,59,3/15/2009,318,177,0
5473,29,95,1/1/2006,109,184,0
5474,29,88,1/1/2007,104,147,0
5474,29,52,1/1/2007,159,68,0
5474,29,5,1/1/2007,321,105,0
5475,23,34,12/10/2007,281,125,0
5475,23,57,12/10/2007,146,34,0
5476,6,67,2/25/2007,344,16,0
5476,6,61,2/25/2007,270,88,0
5477,23,85,12/10/2005,279,149,0
5477,23,74,12/10/2005,255,47,0
5478,17,105,6/6/2005,355,133,0
5479,17,44,6/6/2007,121,10,0
5480,11,11,3/6/2007,166,169,0
5480,11,23,3/6/2007,177,175,0
5481,12,38,6/10/2010,241,173,0
5482,17,105,6/6/2009,156,165,0
5482,17,104,6/6/2009,359,115,0
5482,17,87,6/6/2009,188,187,0
5483,17,43,6/6/2008,288,55,0
5484,40,78,8/6/2006,136,62,0
5485,14,90,2/13/2010,317,124,0
5486,29,6,6/7/2010,347,72,0
5487,9,77,5/31/2007,384,17,0
5487,9,104,5/31/2007,389,164,0
5488,19,26,9/23/2009,278,87,0
5488,19,59,9/23/2009,191,50,0
5488,19,1,9/23/2009,283,199,0
5489,19,54,9/23/2005,230,53,0
5490,23,79,8/27/2007,131,51,0
5491,19,26,9/23/2007,201,137,0
5492,19,71,9/23/2006,256,123,0
5493,9,97,5/31/2008,381,109,0
5493,9,77,5/31/2008,162,184,0
5494,9,105,5/31/2009,334,41,0
5495,34,101,10/31/2009,235,140,0
5495,34,32,10/31/2009,134,18,0
5496,34,63,10/31/2008,301,34,0
5497,7,88,11/29/2007,118,19,0
5498,20,62,10/13/2009,167,116,0
5499,20,10,10/13/2006,146,19,0
5499,20,81,10/13/2006,137,132,0
5500,35,22,1/23/2007,210,169,0
5501,40,78,8/6/2009,250,99,0
5502,11,97,10/19/2010,258,128,0
5502,11,3,10/19/2010,160,109,0
5503,40,81,8/6/2008,196,42,0
5504,24,37,5/10/2009,356,10,0
5504,24,33,5/10/2009,260,123,0
5504,24,68,5/10/2009,301,75,0
5505,24,23,5/10/2008,222,60,0
5506,7,9,4/2/2009,292,120,0
5507,7,48,4/2/2008,249,96,0
5507,7,55,4/2/2008,195,43,0
5508,7,82,4/2/2006,371,49,0
5508,7,36,4/2/2006,389,104,0
5508,7,95,4/2/2006,291,180,0
5509,7,45,4/2/2005,123,122,0
5509,7,65,4/2/2005,167,150,0
5509,7,9,4/2/2005,363,101,0
5510,40,63,4/27/2007,232,113,0
5510,40,48,4/27/2007,197,113,0
5511,24,3,5/10/2005,125,152,0
5511,24,99,5/10/2005,119,174,0
5512,31,4,10/19/2010,155,171,0
5513,35,51,7/13/2009,377,192,0
5514,2,43,4/19/2005,130,100,0
5515,5,69,7/3/2007,229,121,0
5516,8,88,2/8/2009,156,136,0
5516,8,31,2/8/2009,191,121,0
5517,23,50,9/2/2010,184,189,0
5517,23,65,9/2/2010,108,57,0
5517,23,59,9/2/2010,139,18,0
5517,23,95,9/2/2010,158,147,0
5517,23,29,9/2/2010,235,66,0
5517,23,28,9/2/2010,211,182,0
5518,2,27,4/19/2009,337,10,0
5519,8,62,2/8/2005,151,11,0
5520,9,93,11/15/2005,221,104,0
5521,4,85,3/11/2007,228,176,0
5521,4,12,3/11/2007,337,60,0
5522,21,74,3/26/2009,230,176,0
5523,21,37,3/26/2008,219,198,0
5524,10,81,3/15/2009,329,64,0
5524,10,69,3/15/2009,206,25,0
5524,10,100,3/15/2009,380,109,0
5525,10,27,3/15/2008,299,199,0
5526,29,93,9/5/2007,104,76,0
5527,10,48,3/15/2006,371,59,0
5527,10,9,3/15/2006,179,106,0
5527,10,25,3/15/2006,181,140,0
5528,21,72,3/26/2007,159,185,0
5529,21,42,3/26/2006,162,63,0
5530,39,89,5/19/2008,108,78,0
5531,39,28,5/19/2009,230,199,0
5531,39,17,5/19/2009,387,134,0
5532,6,15,3/5/2008,105,79,0
5532,6,17,3/5/2008,291,20,0
5532,6,104,3/5/2008,166,34,0
5533,6,57,3/5/2009,146,62,0
5533,6,30,3/5/2009,231,50,0
5534,4,41,12/30/2005,238,113,0
5535,5,86,3/2/2005,148,183,0
5535,5,8,3/2/2005,117,199,0
5536,5,24,3/2/2006,157,79,0
5536,5,100,3/2/2006,372,84,0
5537,39,94,5/19/2007,142,189,0
5537,39,105,5/19/2007,399,55,0
5538,20,48,12/16/2008,140,127,0
5538,20,36,12/16/2008,187,77,0
5539,36,25,4/13/2010,330,97,0
5540,35,91,9/30/2010,101,113,0
5540,35,5,9/30/2010,131,109,0
5541,38,86,4/13/2010,152,188,0
5542,10,79,3/18/2010,117,38,0
5542,10,33,3/18/2010,105,38,0
5543,3,6,4/13/2010,198,148,0
5543,3,86,4/13/2010,173,191,0
5543,3,84,4/13/2010,297,57,0
5544,34,42,11/22/2006,104,150,0
5545,13,55,6/12/2008,156,107,0
5546,3,27,7/26/2010,295,32,0
5546,3,44,7/26/2010,191,146,0
5547,27,3,4/28/2008,113,135,0
5547,27,32,4/28/2008,108,30,0
5548,7,70,10/6/2010,393,65,0
5548,7,20,10/6/2010,356,192,0
5549,27,17,4/28/2005,189,149,0
5550,27,102,4/28/2006,277,187,0
5551,13,48,6/12/2006,248,97,0
5552,16,30,1/27/2010,359,103,0
5553,21,87,3/16/2005,193,172,0
5553,21,91,3/16/2005,276,92,0
5554,21,38,3/16/2006,356,133,0
5555,12,36,6/15/2005,195,69,0
5556,21,75,3/16/2008,171,57,0
5557,21,71,3/16/2009,383,87,0
5557,21,32,3/16/2009,333,169,0
5557,21,7,3/16/2009,284,191,0
5557,21,3,3/16/2009,115,55,0
5558,24,74,3/13/2010,117,32,0
5558,24,14,3/13/2010,395,19,0
5559,15,102,6/27/2009,242,39,0
5559,15,28,6/27/2009,220,21,0
5560,40,24,10/26/2009,133,62,0
5561,6,102,7/5/2006,299,172,0
5561,6,13,7/5/2006,397,181,0
5562,6,58,7/5/2007,142,35,0
5563,22,77,12/12/2005,245,168,0
5564,35,47,11/27/2007,246,107,0
5565,11,15,9/19/2009,148,96,0
5565,11,92,9/19/2009,319,152,0
5565,11,14,9/19/2009,201,69,0
5566,39,100,1/9/2010,349,45,0
5567,6,2,7/5/2008,249,179,0
5567,6,32,7/5/2008,309,185,0
5567,6,90,7/5/2008,177,11,0
5568,21,62,9/25/2010,190,143,0
5569,29,27,12/16/2008,176,70,0
5569,29,8,12/16/2008,240,78,0
5570,27,17,5/20/2008,286,110,0
5571,16,56,11/8/2005,330,164,0
5571,16,26,11/8/2005,239,190,0
5572,16,51,11/8/2006,227,68,0
5573,16,18,11/8/2007,192,119,0
5573,16,40,11/8/2007,189,171,0
5574,22,98,4/12/2005,377,12,0
5575,3,5,3/16/2009,386,190,0
5576,12,48,12/12/2007,366,140,0
5576,12,79,12/12/2007,316,26,0
5577,15,79,11/18/2007,164,154,0
5577,15,24,11/18/2007,160,18,0
5578,15,77,6/13/2009,206,156,0
5579,15,80,11/18/2005,154,181,0
5579,15,53,11/18/2005,197,132,0
5580,15,104,6/13/2005,392,170,0
5581,15,67,6/13/2007,297,114,0
5582,15,47,6/13/2006,153,71,0
5583,8,51,1/18/2005,178,43,0
5583,8,54,1/18/2005,251,195,0
5584,8,38,1/18/2006,389,46,0
5585,4,29,4/8/2009,237,27,0
5585,4,74,4/8/2009,303,161,0
5586,13,79,12/28/2008,365,104,0
5587,6,13,7/4/2009,241,115,0
5588,27,52,8/21/2005,186,15,0
5589,38,94,9/10/2010,155,43,0
5589,38,40,9/10/2010,243,79,0
5590,27,59,8/21/2007,347,99,0
5590,27,89,8/21/2007,264,84,0
5591,27,22,8/21/2006,118,85,0
5592,8,60,1/18/2008,391,155,0
5592,8,70,1/18/2008,280,182,0
5592,8,37,1/18/2008,340,29,0
5593,8,93,1/18/2009,267,49,0
5594,7,45,2/6/2010,124,121,0
5595,38,100,10/15/2006,214,52,0
5596,36,10,3/23/2008,360,176,0
5597,36,83,3/23/2009,308,13,0
5598,8,55,7/29/2010,152,87,0
5598,8,48,7/29/2010,107,197,0
5599,1,26,3/26/2008,348,81,0
5599,1,47,3/26/2008,368,51,0
5600,1,105,3/26/2009,137,20,0
5601,33,24,6/15/2010,367,131,0
5602,1,51,3/26/2007,144,96,0
5602,1,85,3/26/2007,314,188,0
5603,1,45,3/26/2005,258,86,0
5604,34,18,4/9/2005,252,95,0
5605,20,95,6/7/2010,123,169,0
5606,14,52,10/22/2010,100,90,0
5606,14,29,10/22/2010,370,58,0
5607,9,61,10/30/2009,313,81,0
5607,9,83,10/30/2009,363,28,0
5608,15,98,4/8/2008,303,35,0
5609,15,72,4/8/2007,361,124,0
5609,15,37,4/8/2007,279,170,0
5610,9,85,10/30/2005,331,69,0
5611,3,8,5/4/2005,153,135,0
5612,12,50,3/9/2008,336,33,0
5613,12,69,3/9/2009,358,86,0
5614,29,22,12/29/2006,257,35,0
5614,29,81,12/29/2006,232,194,0
5615,29,53,12/29/2008,292,114,0
5616,40,96,7/22/2005,343,113,0
5617,40,13,7/22/2006,237,116,0
5617,40,33,7/22/2006,166,69,0
5617,40,67,7/22/2006,276,15,0
5618,12,84,3/9/2007,151,25,0
5619,2,45,8/14/2005,210,153,0
5620,38,95,4/24/2008,270,175,0
5620,38,69,4/24/2008,330,148,0
5621,2,24,8/14/2007,396,135,0
5621,2,95,8/14/2007,372,33,0
5621,2,81,8/14/2007,105,77,0
5621,2,96,8/14/2007,221,123,0
5622,32,47,6/25/2010,313,121,0
5622,32,78,6/25/2010,241,114,0
5623,2,68,8/14/2009,303,96,0
5624,15,42,3/6/2006,124,87,0
5624,15,82,3/6/2006,109,79,0
5625,3,10,8/5/2010,112,153,0
5625,3,31,8/5/2010,265,21,0
5625,3,54,8/5/2010,393,93,0
5626,34,72,9/12/2010,333,109,0
5626,34,47,9/12/2010,253,165,0
5627,28,42,5/15/2006,159,54,0
5628,28,32,5/15/2007,284,174,0
5628,28,68,5/15/2007,323,191,0
5629,1,55,7/26/2006,185,116,0
5630,1,17,7/26/2007,127,149,0
5630,1,44,7/26/2007,323,67,0
5631,39,22,12/13/2008,293,130,0
5632,1,98,7/26/2005,294,37,0
5633,36,16,2/5/2009,322,189,0
5634,36,90,2/5/2008,178,160,0
5635,36,52,2/5/2007,133,114,0
5635,36,66,2/5/2007,121,146,0
5636,36,72,2/5/2005,282,61,0
5637,16,13,11/7/2006,277,184,0
5637,16,74,11/7/2006,242,78,0
5638,1,18,7/26/2008,355,43,0
5639,39,71,12/13/2005,267,82,0
5640,39,16,8/4/2008,227,116,0
5641,38,68,7/21/2008,152,114,0
5641,38,53,7/21/2008,379,69,0
5642,38,79,7/21/2009,140,53,0
5643,38,82,7/21/2005,274,13,0
5644,38,59,7/21/2006,230,10,0
5645,39,103,8/4/2005,354,33,0
5646,39,55,8/4/2007,216,137,0
5647,7,33,9/10/2006,147,144,0
5648,8,3,9/27/2009,114,174,0
5649,15,92,9/3/2010,167,85,0
5649,15,23,9/3/2010,258,61,0
5649,15,95,9/3/2010,343,15,0
5649,15,101,9/3/2010,271,80,0
5650,15,15,3/6/2009,141,93,0
5650,15,73,3/6/2009,296,141,0
5651,36,28,4/8/2008,198,101,0
5651,36,95,4/8/2008,312,132,0
5652,4,86,12/30/2008,278,75,0
5653,16,48,4/3/2009,213,105,0
5654,16,7,4/3/2008,318,56,0
5654,16,23,4/3/2008,200,51,0
5654,16,40,4/3/2008,207,71,0
5655,36,7,4/8/2009,286,153,0
